file,publisher,reportDate,fieldworkEnd,sampleSize,includedInCurrentModel,table,page,party,seats,rawPct,adult_jewish,youth,haredi,arab
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,"ש""ס בראשות אריה דרעי",7,5.4,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,עוצמה יהודית בראשות איתמר בן גביר,6,4.8,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,"הרשימה הערבית המאוחדת - רע""ם בראשות מנסור עבאס ויואב סגלוביץ`",4,3.3,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,המילואימניקים - הכלכלית החדשה בראשות יועז הנדל וירון זליכה,0,2.3,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,הציבור החרדי בראשות מוטי לייטנר,0,1.0,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,כחול לבן בראשות בני גנץ,0,0.5,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,מקום לכולנו בראשות רולא דאוד ואלון לי-גרין,0,0.4,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,נעם לישראל בראשות אבי מעוז,0,0.2,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,ישראל תחילה – עלה ירוק בראשות שרן השכל,0,0.1,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום והציונות הדתית – זהות ועמך ישראל היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",3,מפלגות אחרות,0,0.6,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,ישר! עם איזנקוט בראשות גדי איזנקוט,25,19.7,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,הליכוד בראשות בנימין נתניהו,21,16.6,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,ביחד בראשות נפתלי בנט,13,10.3,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,הדמוקרטים בראשות יאיר גולן,11,8.6,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,יהדות התורה בראשות יעקב אשר,8,6.4,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,ישראל ביתנו בראשות אביגדור ליברמן,8,6.2,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,"ש""ס בראשות אריה דרעי",7,5.6,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,"הרשימה המשותפת (חד""ש, תע""ל, בל""ד) בראשות יוסף ג`בארין",7,5.5,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,הציונות הדתית – זהות בראשות בצלאל סמוטריץ` ומשה פייגלין,6,4.8,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,עוצמה יהודית בראשות איתמר בן גביר,6,4.8,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,עמך ישראל בראשות עופר וינטר,4,3.4,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,"הרשימה הערבית המאוחדת - רע""ם בראשות מנסור עבאס ויואב סגלוביץ`",4,3.3,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,כחול לבן בראשות בני גנץ והמילואימניקים - הכלכלית החדשה בראשות יועז הנדל וירון זליכה,0,2.5,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,הציבור החרדי בראשות מוטי לייטנר,0,1.0,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,נעם לישראל בראשות אבי מעוז,0,0.2,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,מקום לכולנו בראשות רולא דאוד ואלון לי-גרין,0,0.1,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,ישראל תחילה – עלה ירוק בראשות שרן השכל,0,0.0,,,,
Survey4141.pdf,חדשות 12,2026-09-07,2026-09-07,503,False,"אילו הבחירות היו היום וכחול לבן והמילואימניקים-הכלכלית החדשה היו מתמודדות ברשימה אחת ויתר המפלגות ללא שינוי, לאיזו מפלגה היית מצביע?",4,מפלגות אחרות,0,1.0,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,הליכוד בראשות בנימין נתניהו,30,23.2,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,ישר בראשות גדי איזנקוט,22,17.0,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,הדמוקרטים בראשות יאיר גולן,10,8.5,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,"ש""ס בראשות אריה דרעי",10,7.9,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,הציונות הדתית וזהות בראשות בצלאל סמוטריץ',8,7.0,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,"חד""ש-תע""ל-בל""ד בראשות יוסף ג'בארין",8,6.4,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,עוצמה יהודית בראשות איתמר בן גביר,8,6.2,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,יהדות התורה,7,5.7,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,יחד בראשות נפתלי בנט,6,5.2,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,ישראל ביתנו בראשות אביגדור ליברמן,6,5.0,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,"רע""מ בראשות מנסור עבאס",5,3.9,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,עמך ישראל בראשות עופר וינטר,0,3.0,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,כחול לבן בראשות בני גנץ,0,0.4,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,הציבור החרדי בראשות מוטי לייטנר,0,0.3,,,,
Survey_4142.pdf,ערוץ עכשיו 14,2026-09-07,2026-09-07,1057,False,כוונת הצבעה — תרחיש בסיס,2,נועם לישראל בראשות אבי מעוז,0,0.2,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,הליכוד בראשות בנימין נתניהו,31,24,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,ישר בראשות גדי איזנקוט,22,17,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,"ש""ס בראשות אריה דרעי",10,8,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,הציונות הדתית בראשות בצלאל סמוטריץ' וזהות,8,6,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,הדמוקרטים בראשות יאיר גולן,8,6,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,עוצמה יהודית בראשות איתמר בן גביר,8,6,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,יהדות התורה,7,5,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,יחד בראשות נפתלי בנט,7,5,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,ישראל ביתנו בראשות אביגדור ליברמן,7,5,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,"רע""מ בראשות מנסור עבאס",6,5,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,"חד""ש-תע""ל-בל""ד",6,5,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,עמך ישראל בראשות עופר וינטר,0,2.1,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,המילואימניקים והכלכלית בראשות הנדל וזליכה,0,1.6,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,כחול לבן בראשות בני גנץ,0,0.2,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,הציבור החרדי,0,0.1,,,,
Survey_4143.pdf,ערוץ עכשיו 14,2026-09-09,2026-09-09,537,False,כוונת הצבעה — נתוני הדוח,2,לא החליטו — מדווח בנפרד,,3,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,ישר! עם איזנקוט בראשות גדי איזנקוט,25,18.8,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,הליכוד בראשות בנימין נתניהו,19,13.9,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,ביחד - בראשות נפתלי בנט,14,11.7,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,הדמוקרטים בראשות יאיר גולן,10,9.4,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,ישראל ביתנו בראשות אביגדור ליברמן,9,7,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,עוצמה יהודית בראשות איתמר בן גביר,8,6.2,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,יהדות התורה בראשות יעקב אשר,7,5,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,שס בראשות אריה דרעי,7,5.2,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,רשימה ערבית משותפת של חדש תעל ובלד בראשות יוסף גאברין,7,5.4,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,רעמ בראשות דר מנסור עבאס,5,4.5,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,הציונות הדתית בראשות בצלאל סמוטריץ וזהות בראשות משה פייגלין,5,4.3,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,מפלגת עמך ישראל בראשות עופר וינטר,4,3.4,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,המילואימניקים והכלכלית בראשות הנדל וזליכה,0,3,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,כחול לבן בראשות בני גנץ,0,1.1,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,נעם לישראל,0,0.7,,,,
Survey_4144.pdf,מעריב,2026-09-10,2026-09-10,601,True,כוונת הצבעה — נתוני הדוח,1,הציבור החרדי בראשות מוטי לייטנר,0,0.4,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,ישר! עם איזנקוט בראשות גדי איזנקוט,25,19.4,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,הליכוד בראשות בנימין נתניהו,21,16.3,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,ביחד בראשות נפתלי בנט,13,9.2,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,הדמוקרטים בראשות יאיר גולן,10,8.5,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,ישראל ביתנו בראשות אביגדור ליברמן,9,7,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,יהדות התורה בראשות יעקב אשר,8,6.3,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,"ש""ס בראשות אריה דרעי",7,5.4,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,"הרשימה המשותפת (חד""ש, תע""ל, בל""ד) בראשות יוסף ג'בארין",7,5.3,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,עוצמה יהודית בראשות איתמר בן גביר,6,4.6,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,הציונות הדתית - זהות בראשות בצלאל סמוטריץ' ומשה פייגלין,5,4.4,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,עמך ישראל בראשות עופר וינטר,5,3.9,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,"הרשימה הערבית המאוחדת - רע""ם בראשות מנסור עבאס ויואב סגלוביץ'",4,3.3,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,המילואימניקים והכלכלית בראשות יועד הנדל וירון זליכה,0,2.9,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,כחול לבן בראשות בני גנץ,0,1.4,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,הציבור החרדי בראשות מוטי לייטנר,0,1,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,ישראל תחילה - עלה ירוק בראשות שרן השכל,0,0.3,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,נעם לישראל בראשות אבי מעוז,0,0.2,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,הקהל בראשות שלמה אלבוים,0,0.1,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,מפלגות אחרות,,0.5,,,,
Survey_4145.pdf,חדשות 12,2026-09-09,2026-09-09,504,False,כוונת הצבעה — נתוני הדוח,2,לא החליטו — מדווח בנפרד,,10.2,,,,
